RequestedDateTime,Rig,Material,QtyRequested,ReceivedDateTime,QtyReceived,Vessel,OriginPort
7/14/2021 8:00,AlphaRig,LiquidBulk,2500,7/20/2021 11:58,2500,150C,RotterdamPort
7/14/2021 8:00,AlphaRig,Fuel,2000,7/20/2021 12:48,2000,150C,RotterdamPort
7/14/2021 8:00,BetaRig,DryBulk,2000,7/23/2021 23:34,2000,150B,RotterdamPort
7/14/2021 8:00,BetaRig,Pipe,18,7/24/2021 2:28,18,150A,RotterdamPort
7/14/2021 8:00,CharlieRig,DeckCargo,5,7/24/2021 19:22,5,150F,HamburgPort
7/14/2021 8:00,CharlieRig,LiquidBulk,2700,8/9/2021 6:11,2700,150J,HamburgPort
7/14/2021 8:00,CharlieRig,Casing,20,8/11/2021 6:02,20,150F,HamburgPort
7/14/2021 8:00,DeltaRig,LiquidBulk,2600,7/18/2021 15:18,2600,150H,HamburgPort
7/15/2021 8:00,AlphaRig,DryBulk,2400,7/20/2021 13:48,2400,150C,RotterdamPort
7/15/2021 8:00,AlphaRig,Pipe,18,7/21/2021 12:33,18,150D,RotterdamPort
7/15/2021 8:00,BetaRig,DeckCargo,7,7/19/2021 7:56,7,150B,RotterdamPort
7/15/2021 8:00,BetaRig,LiquidBulk,3000,7/24/2021 0:22,3000,150B,RotterdamPort
7/15/2021 8:00,BetaRig,Fuel,3100,7/24/2021 6:58,3100,150A,RotterdamPort
7/15/2021 8:00,BetaRig,DryBulk,1900,7/24/2021 8:06,1900,150B,RotterdamPort
7/15/2021 8:00,BetaRig,Pipe,18,7/24/2021 7:57,18,150C,RotterdamPort
7/15/2021 8:00,CharlieRig,DeckCargo,5,7/18/2021 4:33,5,150E,HamburgPort
7/15/2021 8:00,CharlieRig,Pipe,12,7/18/2021 5:23,12,150E,HamburgPort
7/15/2021 8:00,DeltaRig,DeckCargo,32,8/6/2021 21:22,32,150G,HamburgPort
7/15/2021 8:00,DeltaRig,DryBulk,1800,8/8/2021 11:55,1800,150I,HamburgPort
7/16/2021 8:00,AlphaRig,LiquidBulk,1200,7/20/2021 14:45,1200,150C,RotterdamPort
7/16/2021 8:00,AlphaRig,Pipe,12,7/21/2021 17:03,12,150D,RotterdamPort
7/16/2021 8:00,BetaRig,DeckCargo,7,7/19/2021 0:47,7,150B,RotterdamPort
7/16/2021 8:00,BetaRig,LiquidBulk,3300,7/19/2021 1:57,3300,150B,RotterdamPort
7/16/2021 8:00,BetaRig,Fuel,2500,7/19/2021 3:03,2500,150B,RotterdamPort
7/16/2021 8:00,BetaRig,Casing,12,7/19/2021 4:18,12,150B,RotterdamPort
7/16/2021 8:00,BetaRig,DryBulk,2600,7/19/2021 6:54,2600,150B,RotterdamPort
7/16/2021 8:00,CharlieRig,DeckCargo,25,8/11/2021 10:22,25,150F,HamburgPort
7/16/2021 8:00,CharlieRig,LiquidBulk,1500,8/11/2021 14:32,1500,150F,HamburgPort
7/16/2021 8:00,CharlieRig,DryBulk,2100,8/11/2021 15:02,2100,150F,HamburgPort
7/16/2021 8:00,CharlieRig,Pipe,18,8/11/2021 15:52,18,150F,HamburgPort
7/16/2021 8:00,DeltaRig,LiquidBulk,1400,7/20/2021 17:51,1400,150I,HamburgPort
7/16/2021 8:00,DeltaRig,Casing,12,7/20/2021 18:19,12,150I,HamburgPort
7/17/2021 8:00,AlphaRig,LiquidBulk,3600,7/22/2021 0:43,3600,150D,RotterdamPort
7/17/2021 8:00,BetaRig,LiquidBulk,2500,7/24/2021 8:51,2500,150B,RotterdamPort
7/17/2021 8:00,BetaRig,Fuel,9000,7/24/2021 8:31,9000,150A,RotterdamPort
7/17/2021 8:00,BetaRig,Casing,20,7/24/2021 9:41,20,150B,RotterdamPort
7/17/2021 8:00,BetaRig,DryBulk,2700,7/24/2021 12:27,2700,150C,RotterdamPort
7/17/2021 8:00,CharlieRig,DeckCargo,5,7/24/2021 20:12,5,150F,HamburgPort
7/17/2021 8:00,CharlieRig,LiquidBulk,1500,8/13/2021 10:28,1500,150E,HamburgPort
7/17/2021 8:00,CharlieRig,DryBulk,1900,8/13/2021 10:58,1900,150E,HamburgPort
7/17/2021 8:00,CharlieRig,Pipe,60,8/13/2021 11:43,60,150E,HamburgPort
7/17/2021 8:00,DeltaRig,DeckCargo,5,8/6/2021 11:49,5,150E,HamburgPort
7/17/2021 8:00,DeltaRig,Fuel,7800,8/10/2021 19:26,7800,150H,HamburgPort
7/17/2021 8:00,DeltaRig,DryBulk,3200,8/11/2021 2:44,3200,150H,HamburgPort
7/17/2021 8:00,DeltaRig,Pipe,5,8/11/2021 4:01,5,150H,HamburgPort
7/18/2021 8:00,AlphaRig,DeckCargo,7,7/20/2021 15:09,7,150C,RotterdamPort
7/18/2021 8:00,BetaRig,DeckCargo,7,7/24/2021 14:01,7,150B,RotterdamPort
7/18/2021 8:00,BetaRig,LiquidBulk,2400,7/24/2021 13:32,2400,150C,RotterdamPort
7/18/2021 8:00,BetaRig,DryBulk,2100,7/24/2021 13:01,2100,150A,RotterdamPort
7/18/2021 8:00,BetaRig,Pipe,18,7/24/2021 14:20,18,150C,RotterdamPort
7/18/2021 8:00,CharlieRig,LiquidBulk,4300,8/13/2021 16:32,4300,150G,HamburgPort
7/18/2021 8:00,CharlieRig,Casing,9,8/13/2021 17:58,9,150G,HamburgPort
7/18/2021 8:00,CharlieRig,DryBulk,2500,8/13/2021 19:55,2500,150G,HamburgPort
7/18/2021 8:00,CharlieRig,Pipe,5,8/9/2021 7:05,5,150J,HamburgPort
7/18/2021 8:00,DeltaRig,DeckCargo,7,8/8/2021 12:39,7,150I,HamburgPort
7/18/2021 8:00,DeltaRig,Fuel,2800,8/11/2021 5:16,2800,150H,HamburgPort
7/18/2021 8:00,DeltaRig,DryBulk,2900,8/16/2021 4:38,2900,150J,HamburgPort
7/18/2021 8:00,DeltaRig,Pipe,12,8/16/2021 5:48,12,150J,HamburgPort
7/19/2021 8:00,AlphaRig,DeckCargo,7,7/21/2021 20:03,7,150D,RotterdamPort
7/19/2021 8:00,AlphaRig,LiquidBulk,1500,7/21/2021 21:13,1500,150D,RotterdamPort
7/19/2021 8:00,AlphaRig,Pipe,12,7/21/2021 21:43,12,150D,RotterdamPort
7/19/2021 8:00,BetaRig,DeckCargo,7,7/24/2021 15:11,7,150B,RotterdamPort
7/19/2021 8:00,BetaRig,Fuel,8300,7/24/2021 18:50,8300,150C,RotterdamPort
7/19/2021 8:00,BetaRig,DryBulk,2100,7/24/2021 13:51,2100,150A,RotterdamPort
7/19/2021 8:00,BetaRig,Pipe,12,7/24/2021 14:42,12,150A,RotterdamPort
7/19/2021 8:00,CharlieRig,DeckCargo,32,8/13/2021 20:55,32,150G,HamburgPort
7/19/2021 8:00,CharlieRig,LiquidBulk,1500,8/14/2021 2:15,1500,150G,HamburgPort
7/19/2021 8:00,CharlieRig,Fuel,1900,8/14/2021 2:45,1900,150G,HamburgPort
7/19/2021 8:00,CharlieRig,Casing,9,8/14/2021 3:42,9,150G,HamburgPort
7/19/2021 8:00,CharlieRig,DryBulk,3100,8/14/2021 5:39,3100,150G,HamburgPort
7/19/2021 8:00,DeltaRig,LiquidBulk,2700,8/16/2021 19:18,2700,150J,HamburgPort
7/19/2021 8:00,DeltaRig,Fuel,2300,8/16/2021 14:29,2300,150I,HamburgPort
7/19/2021 8:00,DeltaRig,Pipe,18,8/16/2021 20:12,18,150J,HamburgPort
7/20/2021 8:00,AlphaRig,Fuel,7900,7/24/2021 18:30,7900,150D,RotterdamPort
7/20/2021 8:00,AlphaRig,Casing,9,7/22/2021 1:55,9,150D,RotterdamPort
7/20/2021 8:00,AlphaRig,Pipe,12,7/25/2021 4:05,12,150D,RotterdamPort
7/20/2021 8:00,BetaRig,LiquidBulk,1900,7/28/2021 16:33,1900,150D,RotterdamPort
7/20/2021 8:00,BetaRig,Fuel,2100,7/28/2021 17:11,2100,150D,RotterdamPort
7/20/2021 8:00,BetaRig,Pipe,18,7/29/2021 4:10,18,150B,RotterdamPort
7/20/2021 8:00,CharlieRig,LiquidBulk,3400,8/17/2021 8:40,3400,150F,HamburgPort
7/20/2021 8:00,CharlieRig,Casing,12,8/17/2021 9:48,12,150F,HamburgPort
7/20/2021 8:00,CharlieRig,DryBulk,3300,8/17/2021 15:48,3300,150F,HamburgPort
7/20/2021 8:00,CharlieRig,Pipe,18,8/17/2021 17:07,18,150F,HamburgPort
7/20/2021 8:00,DeltaRig,LiquidBulk,1500,8/16/2021 15:38,1500,150I,HamburgPort
7/20/2021 8:00,DeltaRig,Fuel,8000,8/16/2021 16:08,8000,150I,HamburgPort
7/20/2021 8:00,DeltaRig,Pipe,18,8/16/2021 20:08,18,150I,HamburgPort
7/21/2021 8:00,AlphaRig,LiquidBulk,1300,7/25/2021 7:05,1300,150D,RotterdamPort
7/21/2021 8:00,AlphaRig,Pipe,18,7/28/2021 13:04,18,150A,RotterdamPort
7/21/2021 8:00,BetaRig,DeckCargo,7,7/24/2021 1:22,7,150B,RotterdamPort
7/21/2021 8:00,BetaRig,LiquidBulk,3200,7/24/2021 2:32,3200,150B,RotterdamPort
7/21/2021 8:00,BetaRig,Pipe,18,7/24/2021 3:36,18,150B,RotterdamPort
7/21/2021 8:00,CharlieRig,DeckCargo,5,7/24/2021 17:38,5,150E,HamburgPort
7/21/2021 8:00,CharlieRig,LiquidBulk,1100,7/24/2021 18:28,1100,150E,HamburgPort
7/21/2021 8:00,CharlieRig,Fuel,8000,7/24/2021 18:50,8000,150E,HamburgPort
7/21/2021 8:00,CharlieRig,DryBulk,2600,8/14/2021 6:53,2600,150G,HamburgPort
7/21/2021 8:00,DeltaRig,Casing,12,8/17/2021 1:28,12,150I,HamburgPort
7/21/2021 8:00,DeltaRig,Pipe,18,8/19/2021 18:22,18,150H,HamburgPort
7/22/2021 8:00,AlphaRig,DeckCargo,5,7/25/2021 7:31,5,150D,RotterdamPort
7/22/2021 8:00,AlphaRig,Casing,9,7/28/2021 17:34,9,150A,RotterdamPort
7/22/2021 8:00,AlphaRig,Pipe,5,7/25/2021 8:21,5,150D,RotterdamPort
7/22/2021 8:00,BetaRig,DeckCargo,5,7/24/2021 22:59,5,150C,RotterdamPort
7/22/2021 8:00,BetaRig,LiquidBulk,3000,7/28/2021 18:14,3000,150D,RotterdamPort
7/22/2021 8:00,BetaRig,Fuel,8700,7/29/2021 8:40,8700,150B,RotterdamPort
7/22/2021 8:00,BetaRig,Pipe,5,7/24/2021 23:49,5,150C,RotterdamPort
7/22/2021 8:00,CharlieRig,DeckCargo,7,7/25/2021 20:02,7,150J,HamburgPort
7/22/2021 8:00,CharlieRig,Pipe,18,7/25/2021 21:12,18,150J,HamburgPort
7/22/2021 8:00,DeltaRig,DeckCargo,7,8/17/2021 0:42,7,150J,HamburgPort
7/22/2021 8:00,DeltaRig,Fuel,1600,8/17/2021 4:04,1600,150I,HamburgPort
7/23/2021 8:00,AlphaRig,LiquidBulk,1600,7/24/2021 22:27,1600,150D,RotterdamPort
7/23/2021 8:00,AlphaRig,Casing,20,7/24/2021 22:59,20,150D,RotterdamPort
7/23/2021 8:00,AlphaRig,DryBulk,1900,7/25/2021 3:19,1900,150D,RotterdamPort
7/23/2021 8:00,BetaRig,LiquidBulk,2500,7/28/2021 19:14,2500,150D,RotterdamPort
7/23/2021 8:00,BetaRig,Fuel,8200,7/28/2021 20:04,8200,150D,RotterdamPort
7/23/2021 8:00,BetaRig,Casing,12,7/29/2021 13:01,12,150B,RotterdamPort
7/23/2021 8:00,BetaRig,DryBulk,2000,7/29/2021 14:04,2000,150C,RotterdamPort
7/23/2021 8:00,BetaRig,Pipe,18,7/29/2021 14:52,18,150C,RotterdamPort
7/23/2021 8:00,CharlieRig,DeckCargo,7,7/26/2021 4:14,7,150H,HamburgPort
7/23/2021 8:00,CharlieRig,LiquidBulk,2300,7/26/2021 5:24,2300,150H,HamburgPort
7/23/2021 8:00,CharlieRig,Casing,20,8/19/2021 9:33,20,150E,HamburgPort
7/23/2021 8:00,CharlieRig,DryBulk,2200,7/26/2021 6:10,2200,150H,HamburgPort
7/23/2021 8:00,CharlieRig,Pipe,50,8/19/2021 13:53,50,150E,HamburgPort
7/23/2021 8:00,DeltaRig,Fuel,2200,8/19/2021 22:52,2200,150H,HamburgPort
7/23/2021 8:00,DeltaRig,Casing,12,8/19/2021 23:58,12,150H,HamburgPort
7/23/2021 8:00,DeltaRig,Pipe,5,8/20/2021 2:34,5,150H,HamburgPort
7/24/2021 8:00,AlphaRig,Fuel,7800,7/29/2021 6:21,7800,150A,RotterdamPort
7/24/2021 8:00,AlphaRig,Casing,9,8/1/2021 0:42,9,150A,RotterdamPort
7/24/2021 8:00,BetaRig,DeckCargo,1,7/29/2021 1:54,1,150D,RotterdamPort
7/24/2021 8:00,BetaRig,LiquidBulk,1400,7/29/2021 19:22,1400,150C,RotterdamPort
7/24/2021 8:00,BetaRig,Casing,9,7/29/2021 19:50,9,150C,RotterdamPort
7/24/2021 8:00,BetaRig,DryBulk,2300,7/29/2021 18:37,2300,150B,RotterdamPort
7/24/2021 8:00,CharlieRig,DeckCargo,7,8/12/2021 4:03,7,150F,HamburgPort
7/24/2021 8:00,CharlieRig,Fuel,6700,8/19/2021 5:29,6700,150G,HamburgPort
7/24/2021 8:00,CharlieRig,Casing,9,8/17/2021 21:37,9,150F,HamburgPort
7/24/2021 8:00,DeltaRig,DeckCargo,7,7/28/2021 17:41,7,150G,HamburgPort
7/24/2021 8:00,DeltaRig,LiquidBulk,1700,7/28/2021 23:12,1700,150G,HamburgPort
7/24/2021 8:00,DeltaRig,Pipe,18,7/28/2021 23:46,18,150G,HamburgPort
7/25/2021 8:00,AlphaRig,LiquidBulk,2100,8/1/2021 2:39,2100,150A,RotterdamPort
7/25/2021 8:00,AlphaRig,Fuel,2900,8/1/2021 3:21,2900,150A,RotterdamPort
7/25/2021 8:00,BetaRig,LiquidBulk,2900,7/29/2021 21:47,2900,150C,RotterdamPort
7/25/2021 8:00,BetaRig,Casing,20,7/29/2021 22:45,20,150C,RotterdamPort
7/25/2021 8:00,BetaRig,DryBulk,2000,7/29/2021 19:32,2000,150B,RotterdamPort
7/25/2021 8:00,BetaRig,Pipe,18,7/30/2021 3:05,18,150C,RotterdamPort
7/25/2021 8:00,CharlieRig,DeckCargo,7,8/12/2021 5:13,7,150F,HamburgPort
7/25/2021 8:00,CharlieRig,LiquidBulk,1200,8/14/2021 2:43,1200,150E,HamburgPort
7/25/2021 8:00,CharlieRig,Fuel,8600,8/19/2021 14:30,8600,150G,HamburgPort
7/25/2021 8:00,CharlieRig,Casing,20,8/23/2021 2:49,20,150F,HamburgPort
7/25/2021 8:00,CharlieRig,DryBulk,2400,8/23/2021 7:09,2400,150F,HamburgPort
7/25/2021 8:00,CharlieRig,Pipe,5,8/17/2021 23:34,5,150F,HamburgPort
7/25/2021 8:00,DeltaRig,DeckCargo,5,7/29/2021 23:58,5,150I,HamburgPort
7/25/2021 8:00,DeltaRig,Casing,20,8/20/2021 3:49,20,150H,HamburgPort
7/25/2021 8:00,DeltaRig,DryBulk,2400,7/30/2021 0:48,2400,150I,HamburgPort
7/25/2021 8:00,DeltaRig,Pipe,18,8/25/2021 3:59,18,150J,HamburgPort
7/25/2021 16:00,AlphaRig,DeckCargo,7,7/29/2021 10:15,7,150A,RotterdamPort
7/25/2021 16:00,BetaRig,DeckCargo,7,7/29/2021 2:04,7,150D,RotterdamPort
7/25/2021 16:00,BetaRig,LiquidBulk,4100,8/2/2021 18:03,4100,150D,RotterdamPort
7/25/2021 16:00,BetaRig,Fuel,8900,8/2/2021 19:25,8900,150D,RotterdamPort
7/25/2021 16:00,BetaRig,DryBulk,2400,8/2/2021 23:52,2400,150D,RotterdamPort
7/25/2021 16:00,BetaRig,Pipe,18,8/3/2021 0:49,18,150D,RotterdamPort
7/25/2021 16:00,CharlieRig,LiquidBulk,4800,8/23/2021 8:07,4800,150F,HamburgPort
7/25/2021 16:00,DeltaRig,DeckCargo,25,8/20/2021 13:28,25,150H,HamburgPort
7/25/2021 16:00,DeltaRig,Fuel,7100,8/25/2021 4:35,7100,150I,HamburgPort
7/25/2021 16:00,DeltaRig,DryBulk,1900,8/25/2021 8:29,1900,150J,HamburgPort
7/25/2021 16:00,DeltaRig,Pipe,18,8/25/2021 8:08,18,150I,HamburgPort
7/26/2021 16:00,AlphaRig,DeckCargo,32,7/28/2021 19:31,32,150A,RotterdamPort
7/26/2021 16:00,AlphaRig,DryBulk,2500,7/29/2021 0:51,2500,150A,RotterdamPort
7/26/2021 16:00,AlphaRig,Pipe,18,7/29/2021 1:51,18,150A,RotterdamPort
7/26/2021 16:00,BetaRig,LiquidBulk,1200,7/29/2021 0:10,1200,150D,RotterdamPort
7/26/2021 16:00,BetaRig,DryBulk,3300,7/29/2021 0:34,3300,150D,RotterdamPort
7/26/2021 16:00,BetaRig,Pipe,12,7/29/2021 15:37,12,150B,RotterdamPort
7/26/2021 16:00,CharlieRig,DeckCargo,5,7/30/2021 12:06,5,150F,HamburgPort
7/26/2021 16:00,CharlieRig,LiquidBulk,2900,8/23/2021 9:43,2900,150F,HamburgPort
7/26/2021 16:00,CharlieRig,Fuel,8100,8/25/2021 2:58,8100,150G,HamburgPort
7/26/2021 16:00,CharlieRig,Casing,9,8/23/2021 10:41,9,150F,HamburgPort
7/26/2021 16:00,CharlieRig,Pipe,18,8/25/2021 7:01,18,150G,HamburgPort
7/26/2021 16:00,DeltaRig,LiquidBulk,1800,8/25/2021 9:15,1800,150J,HamburgPort
7/26/2021 16:00,DeltaRig,Fuel,7900,8/25/2021 9:51,7900,150J,HamburgPort
7/26/2021 16:00,DeltaRig,Casing,9,8/25/2021 12:38,9,150I,HamburgPort
7/26/2021 16:00,DeltaRig,Pipe,18,8/25/2021 13:48,18,150J,HamburgPort
7/27/2021 16:00,AlphaRig,LiquidBulk,1900,8/1/2021 4:48,1900,150A,RotterdamPort
7/27/2021 16:00,AlphaRig,Casing,20,8/1/2021 8:59,20,150A,RotterdamPort
7/27/2021 16:00,AlphaRig,DryBulk,1600,8/1/2021 13:19,1600,150A,RotterdamPort
7/27/2021 16:00,BetaRig,DeckCargo,25,8/3/2021 5:19,25,150D,RotterdamPort
7/27/2021 16:00,BetaRig,DryBulk,2100,8/3/2021 11:29,2100,150B,RotterdamPort
7/27/2021 16:00,BetaRig,Pipe,18,8/3/2021 12:19,18,150B,RotterdamPort
7/27/2021 16:00,CharlieRig,DeckCargo,7,7/30/2021 10:10,7,150F,HamburgPort
7/27/2021 16:00,CharlieRig,LiquidBulk,4200,7/30/2021 7:52,4200,150E,HamburgPort
7/27/2021 16:00,CharlieRig,Fuel,2800,7/30/2021 9:16,2800,150E,HamburgPort
7/27/2021 16:00,CharlieRig,Casing,12,8/25/2021 2:51,12,150E,HamburgPort
7/27/2021 16:00,CharlieRig,DryBulk,1900,7/30/2021 11:20,1900,150F,HamburgPort
7/27/2021 16:00,DeltaRig,LiquidBulk,4200,8/25/2021 14:35,4200,150I,HamburgPort
7/27/2021 16:00,DeltaRig,Casing,12,8/25/2021 15:59,12,150I,HamburgPort
7/27/2021 16:00,DeltaRig,DryBulk,1900,8/25/2021 18:18,1900,150J,HamburgPort
7/28/2021 16:00,AlphaRig,DeckCargo,5,8/1/2021 13:57,5,150A,RotterdamPort
7/28/2021 16:00,AlphaRig,LiquidBulk,1700,8/2/2021 15:14,1700,150C,RotterdamPort
7/28/2021 16:00,AlphaRig,DryBulk,3000,8/2/2021 15:48,3000,150C,RotterdamPort
7/28/2021 16:00,BetaRig,DeckCargo,7,8/3/2021 9:29,7,150D,RotterdamPort
7/28/2021 16:00,BetaRig,LiquidBulk,1300,8/3/2021 11:49,1300,150D,RotterdamPort
7/28/2021 16:00,BetaRig,Fuel,2300,8/3/2021 16:49,2300,150B,RotterdamPort
7/28/2021 16:00,BetaRig,Casing,20,8/3/2021 17:58,20,150B,RotterdamPort
7/28/2021 16:00,BetaRig,DryBulk,2400,8/3/2021 22:18,2400,150B,RotterdamPort
7/28/2021 16:00,BetaRig,Pipe,12,8/3/2021 23:16,12,150B,RotterdamPort
7/28/2021 16:00,CharlieRig,LiquidBulk,1200,8/20/2021 5:16,1200,150E,HamburgPort
7/28/2021 16:00,CharlieRig,Pipe,18,8/25/2021 11:31,18,150G,HamburgPort
7/28/2021 16:00,DeltaRig,DeckCargo,7,8/1/2021 21:12,7,150J,HamburgPort
7/28/2021 16:00,DeltaRig,LiquidBulk,1900,8/1/2021 22:22,1900,150J,HamburgPort
7/28/2021 16:00,DeltaRig,Fuel,8500,8/2/2021 0:44,8500,150H,HamburgPort
7/28/2021 16:00,DeltaRig,Pipe,40,8/2/2021 4:59,40,150H,HamburgPort
7/29/2021 16:00,AlphaRig,LiquidBulk,2200,8/2/2021 17:00,2200,150C,RotterdamPort
7/29/2021 16:00,AlphaRig,Casing,9,8/2/2021 17:44,9,150C,RotterdamPort
7/29/2021 16:00,AlphaRig,DryBulk,3300,8/2/2021 19:41,3300,150C,RotterdamPort
7/29/2021 16:00,AlphaRig,Pipe,5,8/1/2021 14:47,5,150A,RotterdamPort
7/29/2021 16:00,BetaRig,DeckCargo,7,8/4/2021 2:16,7,150B,RotterdamPort
7/29/2021 16:00,BetaRig,Fuel,8700,8/5/2021 4:40,8700,150A,RotterdamPort
7/29/2021 16:00,BetaRig,Casing,9,8/4/2021 3:26,9,150B,RotterdamPort
7/29/2021 16:00,BetaRig,DryBulk,3100,8/6/2021 17:10,3100,150C,RotterdamPort
7/29/2021 16:00,BetaRig,Pipe,18,8/6/2021 18:25,18,150C,RotterdamPort
7/29/2021 16:00,CharlieRig,LiquidBulk,2100,8/25/2021 5:27,2100,150E,HamburgPort
7/29/2021 16:00,CharlieRig,Casing,12,8/25/2021 6:09,12,150E,HamburgPort
7/29/2021 16:00,CharlieRig,DryBulk,3200,8/25/2021 16:01,3200,150G,HamburgPort
7/29/2021 16:00,CharlieRig,Pipe,60,8/27/2021 13:04,60,150H,HamburgPort
7/29/2021 16:00,DeltaRig,DeckCargo,7,8/17/2021 1:52,7,150J,HamburgPort
7/29/2021 16:00,DeltaRig,LiquidBulk,2900,8/30/2021 6:17,2900,150F,HamburgPort
7/29/2021 16:00,DeltaRig,Fuel,8700,8/30/2021 11:07,8700,150F,HamburgPort
7/29/2021 16:00,DeltaRig,Casing,20,9/1/2021 6:35,20,150E,HamburgPort
7/29/2021 16:00,DeltaRig,DryBulk,2300,8/30/2021 15:28,2300,150F,HamburgPort
7/30/2021 16:00,AlphaRig,Fuel,1900,8/1/2021 5:26,1900,150A,RotterdamPort
7/30/2021 16:00,AlphaRig,Casing,12,8/1/2021 6:23,12,150A,RotterdamPort
7/30/2021 16:00,BetaRig,DeckCargo,7,8/4/2021 5:23,7,150B,RotterdamPort
7/30/2021 16:00,BetaRig,LiquidBulk,2200,8/6/2021 22:55,2200,150C,RotterdamPort
7/30/2021 16:00,BetaRig,DryBulk,2000,8/6/2021 23:39,2000,150C,RotterdamPort
7/30/2021 16:00,CharlieRig,DeckCargo,32,8/25/2021 17:18,32,150G,HamburgPort
7/30/2021 16:00,CharlieRig,LiquidBulk,2900,8/25/2021 14:39,2900,150E,HamburgPort
7/30/2021 16:00,CharlieRig,Pipe,12,8/30/2021 22:57,12,150G,HamburgPort
7/30/2021 16:00,DeltaRig,Casing,9,9/1/2021 12:05,9,150E,HamburgPort
7/30/2021 16:00,DeltaRig,DryBulk,1800,8/25/2021 18:35,1800,150I,HamburgPort
7/31/2021 16:00,AlphaRig,DeckCargo,7,8/2/2021 21:01,7,150C,RotterdamPort
7/31/2021 16:00,AlphaRig,DryBulk,2300,8/2/2021 22:11,2300,150C,RotterdamPort
7/31/2021 16:00,AlphaRig,Pipe,5,8/2/2021 23:06,5,150C,RotterdamPort
7/31/2021 16:00,BetaRig,DeckCargo,7,8/3/2021 10:39,7,150D,RotterdamPort
7/31/2021 16:00,BetaRig,Casing,9,8/7/2021 0:27,9,150C,RotterdamPort
7/31/2021 16:00,BetaRig,DryBulk,2500,8/7/2021 2:24,2500,150C,RotterdamPort
7/31/2021 16:00,BetaRig,Pipe,12,8/7/2021 3:24,12,150C,RotterdamPort
7/31/2021 16:00,CharlieRig,Fuel,7700,8/31/2021 1:57,7700,150G,HamburgPort
7/31/2021 16:00,CharlieRig,Casing,20,8/31/2021 5:48,20,150G,HamburgPort
7/31/2021 16:00,CharlieRig,DryBulk,2200,8/31/2021 10:08,2200,150G,HamburgPort
7/31/2021 16:00,CharlieRig,Pipe,60,9/1/2021 12:18,60,150J,HamburgPort
7/31/2021 16:00,DeltaRig,DeckCargo,7,8/17/2021 3:02,7,150J,HamburgPort
7/31/2021 16:00,DeltaRig,LiquidBulk,1800,8/25/2021 19:03,1800,150J,HamburgPort
7/31/2021 16:00,DeltaRig,Fuel,6500,9/2/2021 22:02,6500,150I,HamburgPort
7/31/2021 16:00,DeltaRig,Casing,12,9/3/2021 1:17,12,150I,HamburgPort
7/31/2021 16:00,DeltaRig,Pipe,5,8/20/2021 17:38,5,150H,HamburgPort
8/1/2021 16:00,AlphaRig,LiquidBulk,2800,8/3/2021 0:21,2800,150C,RotterdamPort
8/1/2021 16:00,AlphaRig,Fuel,7500,8/6/2021 22:50,7500,150D,RotterdamPort
8/1/2021 16:00,AlphaRig,DryBulk,2400,8/3/2021 1:17,2400,150C,RotterdamPort
8/1/2021 16:00,BetaRig,DeckCargo,7,8/5/2021 18:33,7,150A,RotterdamPort
8/1/2021 16:00,BetaRig,LiquidBulk,2700,8/7/2021 6:24,2700,150C,RotterdamPort
8/1/2021 16:00,BetaRig,Casing,20,8/9/2021 0:43,20,150B,RotterdamPort
8/1/2021 16:00,BetaRig,DryBulk,2500,8/9/2021 5:03,2500,150B,RotterdamPort
8/1/2021 16:00,CharlieRig,LiquidBulk,1000,8/4/2021 19:21,1000,150F,HamburgPort
8/1/2021 16:00,CharlieRig,Casing,20,8/4/2021 19:41,20,150F,HamburgPort
8/1/2021 16:00,CharlieRig,DryBulk,2400,8/5/2021 10:01,2400,150F,HamburgPort
8/1/2021 16:00,DeltaRig,DeckCargo,7,8/6/2021 3:12,7,150E,HamburgPort
8/1/2021 16:00,DeltaRig,LiquidBulk,1300,8/6/2021 4:22,1300,150E,HamburgPort
8/1/2021 16:00,DeltaRig,Casing,12,8/6/2021 6:45,12,150E,HamburgPort
8/1/2021 16:00,DeltaRig,DryBulk,2300,8/6/2021 9:21,2300,150E,HamburgPort
8/2/2021 16:00,AlphaRig,Casing,20,8/7/2021 6:02,20,150D,RotterdamPort
8/2/2021 16:00,AlphaRig,DryBulk,2700,8/7/2021 10:22,2700,150D,RotterdamPort
8/2/2021 16:00,AlphaRig,Pipe,5,8/9/2021 14:32,5,150A,RotterdamPort
8/2/2021 16:00,BetaRig,LiquidBulk,1600,8/5/2021 9:01,1600,150A,RotterdamPort
8/2/2021 16:00,BetaRig,Fuel,2600,8/5/2021 9:33,2600,150A,RotterdamPort
8/2/2021 16:00,BetaRig,Casing,9,8/5/2021 10:51,9,150A,RotterdamPort
8/2/2021 16:00,BetaRig,DryBulk,3100,8/5/2021 12:48,3100,150A,RotterdamPort
8/2/2021 16:00,BetaRig,Pipe,18,8/5/2021 14:03,18,150A,RotterdamPort
8/2/2021 16:00,CharlieRig,DeckCargo,5,8/5/2021 16:19,5,150F,HamburgPort
8/2/2021 16:00,CharlieRig,Fuel,2000,8/31/2021 11:01,2000,150G,HamburgPort
8/2/2021 16:00,CharlieRig,DryBulk,3100,8/31/2021 12:01,3100,150G,HamburgPort
8/2/2021 16:00,DeltaRig,DeckCargo,7,8/20/2021 18:53,7,150H,HamburgPort
8/2/2021 16:00,DeltaRig,LiquidBulk,2700,9/3/2021 3:53,2700,150I,HamburgPort
